Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Region
Argentina,2007,6.073158264160156,9.792595863342285,0.8622055649757385,66.94000244140625,0.6528326272964478,-0.1369282603263855,0.8810577392578125,Latin America and Caribbean
Argentina,2008,5.961034297943115,9.822107315063477,0.8921945095062256,67.05999755859375,0.6782221794128418,-0.12775124609470367,0.8649962544441223,Latin America and Caribbean
Argentina,2009,6.42413330078125,9.750824928283691,0.9186931848526001,67.18000030517578,0.6366464495658875,-0.12571421265602112,0.8847422003746033,Latin America and Caribbean
Argentina,2010,6.441067218780518,9.836923599243164,0.9267985820770264,67.30000305175781,0.7302581667900085,-0.12172528356313705,0.8546954393386841,Latin America and Caribbean
Argentina,2011,6.775805473327637,9.884780883789062,0.8890734910964966,67.4800033569336,0.8158020377159119,-0.17026156187057495,0.7546457052230835,Latin America and Caribbean
Argentina,2012,6.468387126922607,9.863960266113281,0.9017763733863831,67.66000366210938,0.7474983930587769,-0.14387506246566772,0.8165462017059326,Latin America and Caribbean
Argentina,2013,6.5822601318359375,9.877256393432617,0.9098742008209229,67.83999633789062,0.7372503876686096,-0.12647603452205658,0.8229002952575684,Latin America and Caribbean
Argentina,2014,6.671114444732666,9.841482162475586,0.9178704023361206,68.0199966430664,0.7450577616691589,-0.16044875979423523,0.8541916012763977,Latin America and Caribbean
Argentina,2015,6.6971306800842285,9.858328819274902,0.9264922738075256,68.19999694824219,0.8812236785888672,-0.17024409770965576,0.8509061932563782,Latin America and Caribbean
Argentina,2016,6.427221298217773,9.830087661743164,0.8828191161155701,68.4000015258789,0.8477022051811218,-0.18830381333827972,0.8509244918823242,Latin America and Caribbean
